coin,target,toplam_veri,train_sayisi,test_sayisi,mae,mse,r2,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,r2_gap
MX,low,1351,945,406,0.03473660952024972,0.002462927742895253,0.9854041539326531,0.03900934993881386,0.0036648305628468377,0.9972023447441459,0.03473660952024972,0.002462927742895253,0.9854041539326531,0.011798190811492804
FTT,low,2359,1651,708,0.03720049953645503,0.004401320835972475,0.9849231873288308,0.48065047208762274,1.281510158706219,0.9962701948831159,0.03720049953645503,0.004401320835972475,0.9849231873288308,0.011347007554285082
GNO,low,1486,1040,446,2.8858389538966867,24.753779177960826,0.9837108354455236,4.129403827763636,49.582046829985664,0.9947451485627451,2.8858389538966867,24.753779177960826,0.9837108354455236,0.011034313117221473
XTZ,low,2760,1931,829,0.0189685714374848,0.0011164349613885238,0.9797782242474675,0.07057260136543664,0.019714256379328717,0.9907120592467832,0.0189685714374848,0.0011164349613885238,0.9797782242474675,0.010933834999315661
SHIB,low,1677,1173,504,3.4345950972556916e-07,4.3491961686320664e-13,0.9793443126575709,4.891512360707782e-07,9.090329394638816e-13,0.9901499957839963,3.4345950972556916e-07,4.3491961686320664e-13,0.9793443126575709,0.01080568312642538
JST,low,1351,945,406,0.0005936827420143577,5.936581654199103e-07,0.9691924884854006,0.0004642073699327461,5.774520589225514e-07,0.9794688847533506,0.0005936827420143577,5.936581654199103e-07,0.9691924884854006,0.010276396267949961
KCS,low,2964,2074,890,0.19524570135326821,0.09856860648783072,0.9851560246213196,0.1892171527892513,0.17298093629144307,0.9950408716429817,0.19524570135326821,0.09856860648783072,0.9851560246213196,0.009884847021662146
AXS,low,1907,1334,573,0.10134323503648694,0.034164944384275524,0.987830051049333,0.7309722626913906,2.8607542745558407,0.9972047215887725,0.10134323503648694,0.034164944384275524,0.987830051049333,0.009374670539439522
XEC,low,1577,1103,474,5.822247795836001e-07,1.244776433562122e-12,0.9856694683319904,1.3812441630324598e-06,7.565295571851392e-12,0.9950123131572544,5.822247795836001e-07,1.244776433562122e-12,0.9856694683319904,0.00934284482526393
FET,low,1351,945,406,0.014660412849451132,0.0006897717503831658,0.9860157092360959,0.022367079001906702,0.002380865298139795,0.9952088863243835,0.014660412849451132,0.0006897717503831658,0.9860157092360959,0.009193177088287596
HBAR,low,2318,1622,696,0.004125316498488022,6.331423387646569e-05,0.9846291720047609,0.0036077524060210897,6.073920343559016e-05,0.9938196289367752,0.004125316498488022,6.331423387646569e-05,0.9846291720047609,0.009190456932014368
XMR,low,4013,2809,1204,5.575656262029275,135.09509203090275,0.9836098064373207,3.4642560193977134,64.30787237184904,0.9923228721018927,5.575656262029275,135.09509203090275,0.9836098064373207,0.008713065664572084
FIL,low,2893,2025,868,0.13396064317510056,0.05242480826555754,0.985699545495538,0.7385653963247953,4.501857353340297,0.994072344220278,0.13396064317510056,0.05242480826555754,0.985699545495538,0.00837279872474006
CFX,low,1351,945,406,0.0028640660573528635,3.0104160619598946e-05,0.9823725602341599,0.0052966445867250085,8.811177620307486e-05,0.9901724488336532,0.0028640660573528635,3.0104160619598946e-05,0.9823725602341599,0.007799888599493321
QTUM,low,2982,2087,895,0.08107618822478319,0.016052622212814033,0.9759846836976744,0.31417065565509866,0.8996850664692484,0.9837838644133,0.08107618822478319,0.016052622212814033,0.9759846836976744,0.0077991807156255755
HNT,low,2121,1484,637,0.10236416992151075,0.040842634615023014,0.9876846259931641,0.3008224017120571,0.42349945939952477,0.9953252183137384,0.10236416992151075,0.040842634615023014,0.9876846259931641,0.0076405923205743465
EGLD,low,1969,1378,591,0.6493153228375662,1.353402964063149,0.9850359601909114,2.8837658781851987,41.337147319231924,0.9924459505818726,0.6493153228375662,1.353402964063149,0.9850359601909114,0.00740999039096113
LEO,low,2411,1687,724,0.10626522752391251,0.03993112616925501,0.9862555032493915,0.059013626580145515,0.01524669059420046,0.9933177506221501,0.10626522752391251,0.03993112616925501,0.9862555032493915,0.007062247372758623
OKB,low,2809,1966,843,1.4621821771805608,14.334042132362146,0.9910481073089417,0.32220627201451213,0.4118231233949103,0.9978289440593391,1.4621821771805608,14.334042132362146,0.9910481073089417,0.006780836750397423
XDC,low,1962,1373,589,0.001262521277835006,5.4695972495622585e-06,0.9879635680102157,0.0012508991444773357,4.93259682889881e-06,0.994239073144845,0.001262521277835006,5.4695972495622585e-06,0.9879635680102157,0.006275505134629378
ETH,low,3823,2676,1147,55.94090207241333,6019.640760338095,0.9909004950694847,22.735351984259164,3257.791688682313,0.9971518804011971,55.94090207241333,6019.640760338095,0.9909004950694847,0.0062513853317123225
NEAR,low,1927,1348,579,0.08725318175402179,0.023817241691955753,0.9871600269471257,0.15897454642784112,0.08816448269714075,0.9932016087161081,0.08725318175402179,0.023817241691955753,0.9871600269471257,0.006041581768982396
TWT,low,1351,945,406,0.01876324760876826,0.001148204355631758,0.972876440268308,0.0257056292217987,0.0017810402309571163,0.978623205647043,0.01876324760876826,0.001148204355631758,0.972876440268308,0.005746765378734975
ROSE,low,1879,1315,564,0.0013784767095677884,7.5321822159495434e-06,0.9872635552352693,0.003826808455768462,4.801004544810805e-05,0.9928068580338176,0.0013784767095677884,7.5321822159495434e-06,0.9872635552352693,0.005543302798548311
VET,low,2730,1910,820,0.0007615613994058085,1.4716824233055577e-06,0.9844157113736222,0.0014668480367448773,1.5524820742263532e-05,0.9897534288022019,0.0007615613994058085,1.4716824233055577e-06,0.9844157113736222,0.005337717428579691
LPT,low,2578,1804,774,0.30637493307190977,0.290693926104864,0.9887688187944562,0.39709062111544496,0.642133872036955,0.9940147090766979,0.30637493307190977,0.290693926104864,0.9887688187944562,0.00524589028224165
GRT,low,1863,1304,559,0.0037071702317810905,4.4834373625558916e-05,0.9851299768654478,0.016880618118110282,0.0018126508688184216,0.9900890584854697,0.0037071702317810905,4.4834373625558916e-05,0.9851299768654478,0.004959081620021899
DOGE,low,3494,2445,1049,0.0048223810805524785,6.731418349253195e-05,0.9861562400848425,0.0024422272640034146,6.339582883024319e-05,0.9907694880096771,0.0048223810805524785,6.731418349253195e-05,0.9861562400848425,0.00461324792483464
RVN,low,2839,1987,852,0.00045121459356840154,6.472978281703661e-07,0.9869267359451158,0.001613676716206906,1.2785452867024861e-05,0.9913016721006188,0.00045121459356840154,6.472978281703661e-07,0.9869267359451158,0.004374936155502995
TEL,low,2922,2045,877,0.00013125402145966887,5.516942905984808e-08,0.9824920312666128,0.0002360031759276063,5.818888662454772e-07,0.9865740414197202,0.00013125402145966887,5.516942905984808e-08,0.9824920312666128,0.004082010153107385
BTT,low,1467,1026,441,1.3429143114671324e-08,6.820887938628461e-16,0.9867276466658309,2.0016036576945762e-08,1.9089073087537352e-15,0.9907832739564532,1.3429143114671324e-08,6.820887938628461e-16,0.9867276466658309,0.004055627290622255
PAXG,low,1416,991,425,25.45674325851991,2702.8976305669403,0.9943528124854796,7.6885595003798235,138.09804653793537,0.9981895246685877,25.45674325851991,2702.8976305669403,0.9943528124854796,0.003836712183108104
BNB,low,3060,2142,918,11.270747028898015,338.0921536616614,0.9935896611589639,4.081601642264749,98.01929206022537,0.996707027717075,11.270747028898015,338.0921536616614,0.9935896611589639,0.003117366558111123
NEO,low,3094,2165,929,0.31609282606797023,0.23333307312520393,0.9842430866363435,1.0545845708408796,7.172016730073076,0.9871867796109708,0.31609282606797023,0.23333307312520393,0.9842430866363435,0.0029436929746272655
ENS,low,1348,943,405,0.5058133300529369,0.6321385783260403,0.9849055173793301,0.3962418651674043,0.43213479402002514,0.9871389655898125,0.5058133300529369,0.6321385783260403,0.9849055173793301,0.002233448210482436
CHZ,low,2331,1631,700,0.0018352769101935046,1.2146719632521542e-05,0.9886435412030667,0.005463786120648846,0.00014836890213393023,0.9908441311932127,0.0018352769101935046,1.2146719632521542e-05,0.9886435412030667,0.0022005899901459403
THETA,low,2916,2041,875,0.03285841527423959,0.0036862616054942087,0.9910119064794479,0.06994358025698222,0.047184051453676525,0.9924937982866534,0.03285841527423959,0.0036862616054942087,0.9910119064794479,0.001481891807205482
ATOM,low,2460,1722,738,0.13142666786805765,0.057309974616344864,0.9916911396823643,0.3714497181096117,0.5360991805599035,0.9928479769564433,0.13142666786805765,0.057309974616344864,0.9916911396823643,0.0011568372740790034
TFUEL,low,2495,1746,749,0.0012255063979692352,4.225790698289449e-06,0.9926863033523033,0.003534941501617152,8.191457337656108e-05,0.993702924927561,0.0012255063979692352,4.225790698289449e-06,0.9926863033523033,0.0010166215752576147
POL,low,2320,1624,696,0.01271414464003606,0.00048316502676695007,0.9929594604463279,0.02208616524191385,0.0022407879641299245,0.9939216489228789,0.01271414464003606,0.00048316502676695007,0.9929594604463279,0.0009621884765510513
BCH,low,3098,2168,930,10.127232810744568,219.96401667729842,0.9860896437243448,17.389004060385123,1913.6382687953367,0.9868998155114097,10.127232810744568,219.96401667729842,0.9860896437243448,0.0008101717870648839
BTC,low,5670,3968,1702,1059.7614155341616,2018151.9622675534,0.9976646652586939,127.41431096854583,185785.41383568593,0.9978858940236454,1059.7614155341616,2018151.9622675534,0.9976646652586939,0.00022122876495145327
AR,low,2048,1433,615,0.39555527857168554,0.5579591337497427,0.9940034956542501,0.6233686794233011,1.3693085582611286,0.9942102400891919,0.39555527857168554,0.5579591337497427,0.9940034956542501,0.00020674443494184125
BSV,low,2623,1836,787,1.455614713874973,5.340916185977276,0.9883163126781017,3.921379579287257,59.80822772544519,0.9874231783108055,1.455614713874973,5.340916185977276,0.9883163126781017,-0.0008931343672962111
RSR,low,1341,938,403,0.00020510400296820634,9.922815088283372e-08,0.9835158071199863,0.00016218107899207496,9.819671749228682e-08,0.9820073055555635,0.00020510400296820634,9.922815088283372e-08,0.9835158071199863,-0.0015085015644228372
RUNE,low,2229,1560,669,0.08901106021006759,0.03978244340490314,0.9903791707701487,0.15849855142083621,0.1449795541481131,0.9885278405900791,0.08901106021006759,0.03978244340490314,0.9903791707701487,-0.0018513301800695547
XCN,low,1351,945,406,0.00039777542312520925,3.9701252464349805e-07,0.985807492287529,0.000989997224024854,1.9381448239908786e-05,0.9834435777393035,0.00039777542312520925,3.9701252464349805e-07,0.985807492287529,-0.0023639145482254875
XLM,low,3294,2305,989,0.005161026187151031,0.00010815682083093743,0.9900485944355646,0.006177741371116034,0.00020194025523764637,0.9873659543965653,0.005161026187151031,0.00010815682083093743,0.9900485944355646,-0.0026826400389993177
XRP,low,4018,2812,1206,0.038769913691024525,0.005199618116651399,0.9933163616262999,0.014758975996111439,0.0012149948440637267,0.9896949712680863,0.038769913691024525,0.005199618116651399,0.9933163616262999,-0.0036213903582136275
STX,low,3154,2207,947,0.03775219868019761,0.004634766741484744,0.9917146818329083,0.029982117065506114,0.004568801190956228,0.9867373269149737,0.03775219868019761,0.004634766741484744,0.9917146818329083,-0.004977354917934607
ZEC,low,3375,2362,1013,6.228838367024301,118.01576230803254,0.9921972522148287,6.518201283975235,258.47068416628264,0.984717147663321,6.228838367024301,118.01576230803254,0.9921972522148287,-0.007480104551507716
TRX,low,3028,2119,909,0.004110152929179291,3.0419714189522966e-05,0.9959374534397079,0.001538818887925449,1.314198705075512e-05,0.9834883036553621,0.004110152929179291,3.0419714189522966e-05,0.9959374534397079,-0.012449149784345748
GT,low,1352,946,406,0.28431060116552664,0.2461582111531365,0.990188323802196,0.10590454128015285,0.11362885734353675,0.9772709720752917,0.28431060116552664,0.2461582111531365,0.990188323802196,-0.012917351726904336
XAUt,low,1349,944,405,26.155204647596655,3233.435733448526,0.9926530752776669,14.030807116725432,3459.2972994389006,0.9633955474915328,26.155204647596655,3233.435733448526,0.9926530752776669,-0.029257527786134108
DAI,open,2142,1499,643,0.0006124653508140183,2.04731134183535e-05,-46.19564346356543,0.000898030030550189,7.980926801603024e-06,0.8748111764267432,0.0006124653508140183,2.04731134183535e-05,-46.19564346356543,47.07045463999218
USDC,open,2598,1818,780,8.102594547154303e-05,3.5202800586880254e-08,0.5464274642420495,9.661834293851395e-05,1.7028490786407543e-07,0.98977452703333,8.102594547154303e-05,3.5202800586880254e-08,0.5464274642420495,0.44334706279128056
USDD,open,1351,945,406,0.001962960084370638,1.3072005170117287e-05,0.7678729394158814,0.0005210305927344874,2.5528759447811746e-06,0.9576520253710031,0.001962960084370638,1.3072005170117287e-05,0.7678729394158814,0.18977908595512172
AMP,open,1922,1345,577,5.047004373080326e-05,2.5085570538929274e-07,0.8703577355675575,2.113899908402312e-05,5.480435616938038e-08,0.9998696449704041,5.047004373080326e-05,2.5085570538929274e-07,0.8703577355675575,0.12951190940284663
USDT,open,3247,2272,975,4.7818745250035744e-05,1.9568402533787636e-08,0.9437065136505234,7.464579822495556e-05,2.5504888057962106e-07,0.997596814242064,4.7818745250035744e-05,1.9568402533787636e-08,0.9437065136505234,0.05389030059154065
SNX,open,1452,1016,436,0.004129025349385676,0.0030324178865015787,0.9872219959711982,0.003122209911008752,8.647173049639442e-05,0.9999269125566049,0.004129025349385676,0.0030324178865015787,0.9872219959711982,0.012704916585406734
SYRUP,open,1033,723,310,0.08260413736661786,0.1830267671085777,0.9883829754684993,0.057875078192141056,0.021158899934940557,0.9994564712093696,0.08260413736661786,0.1830267671085777,0.9883829754684993,0.011073495740870354
CAKE,open,1942,1359,583,0.0047944662874795825,0.0026859732315657617,0.9893473744829567,0.0037062793734469824,0.00011533628239915293,0.999997835321729,0.0047944662874795825,0.0026859732315657617,0.9893473744829567,0.010650460838772302
CVX,open,1458,1020,438,0.010053970437752224,0.010018526883543252,0.9894858792497243,0.009449196600083146,0.0005419008930597169,0.9999879402956094,0.010053970437752224,0.010018526883543252,0.9894858792497243,0.010502061045885136
ZRX,open,1374,961,413,0.001392020668169243,7.230353320733315e-05,0.9880371001579348,0.001395598261812055,7.561320157629257e-05,0.9971978385968351,0.001392020668169243,7.230353320733315e-05,0.9880371001579348,0.009160738438900307
LEO,open,2411,1687,724,0.06226214455114044,0.025668452144845352,0.9916295950345141,0.006306037745650716,0.00042309941784878197,0.9998176408663446,0.06226214455114044,0.025668452144845352,0.9916295950345141,0.008188045831830526
1INCH,open,1842,1289,553,0.000635682253613816,4.46401264743194e-05,0.9920700314541018,0.0006352334554327808,6.137703800526435e-06,0.999997286913265,0.000635682253613816,4.46401264743194e-05,0.9920700314541018,0.007927255459163174
YFI,open,2009,1406,603,10.494057894422152,12188.85200410251,0.9923941224058922,11.296219288880128,1846.0395094782434,0.9999896821653678,10.494057894422152,12188.85200410251,0.9923941224058922,0.0075955597594755675
GALA,open,1577,1103,474,0.00015032614140405686,4.781044962082644e-07,0.9938882466421607,0.0003508137339052108,4.149595851931833e-06,0.999681373340515,0.00015032614140405686,4.781044962082644e-07,0.9938882466421607,0.005793126698354301
HNT,open,2121,1484,637,0.013618901296245784,0.020457574176914087,0.9943688069921333,0.012506253994808815,0.008041175981275303,0.9999208142002709,0.013618901296245784,0.020457574176914087,0.9943688069921333,0.005552007208137644
UNI,open,1955,1368,587,0.013376008167434209,0.025754349548090253,0.9947193040837893,0.004380747792388649,0.0002508194658690588,0.9999967619361562,0.013376008167434209,0.025754349548090253,0.9947193040837893,0.005277457852366885
ZEN,open,3154,2207,947,0.020473199875636852,0.03099486864306804,0.9949979688973992,0.023337041096329576,0.006722021561071088,0.9999905068505852,0.020473199875636852,0.03099486864306804,0.9949979688973992,0.004992537953185994
SHIB,open,1677,1173,504,2.5963514451950785e-08,1.1476117190976014e-13,0.9951329149357696,9.175174814376985e-09,6.204378331065277e-16,0.9999943606300025,2.5963514451950785e-08,1.1476117190976014e-13,0.9951329149357696,0.004861445694232858
ROSE,open,1879,1315,564,0.0001316235694712284,3.080014557187461e-06,0.9952504304712605,0.00010007295152361828,8.38827001140062e-08,0.9999891308330944,0.0001316235694712284,3.080014557187461e-06,0.9952504304712605,0.004738700361833881
SAND,open,1983,1388,595,0.0006043822473935354,6.067201797624679e-05,0.9955558748646135,0.000555834725740115,3.0981481855549987e-06,0.9999981319568353,0.0006043822473935354,6.067201797624679e-05,0.9955558748646135,0.004442257092221791
RUNE,open,2229,1560,669,0.007363020967556795,0.020205605201748446,0.9955612713507568,0.002822447149731193,0.00028818711512423726,0.9999803750526077,0.007363020967556795,0.020205605201748446,0.9955612713507568,0.004419103701850946
IMX,open,1522,1065,457,0.002065516162062042,0.0005810504793778477,0.9959193116820775,0.0022740775846845983,3.598394811525953e-05,0.9999737515084057,0.002065516162062042,0.0005810504793778477,0.9959193116820775,0.004054439826328249
COMP,open,2045,1431,614,0.09340703543793927,0.7105984938478587,0.9960876682448317,0.10192850920359188,0.05324622317880924,0.9999978240336936,0.09340703543793927,0.7105984938478587,0.9960876682448317,0.003910155788861891
ICP,open,1720,1204,516,0.01329299663632462,0.017651919248473313,0.9966525894999897,0.017817850741328446,0.006115152532633079,0.9999938644467734,0.01329299663632462,0.017651919248473313,0.9966525894999897,0.003341274946783712
FLOW,open,1822,1275,547,0.0012054154956542239,0.000133581367652329,0.9966943667473841,0.004119819154869857,0.0005166569090586444,0.9999935170804231,0.0012054154956542239,0.000133581367652329,0.9966943667473841,0.003299150333038958
EGLD,open,1969,1378,591,0.05065949517043422,0.3254424841253969,0.9967031059752687,0.047571519252453565,0.019837436389136726,0.9999967676466004,0.05065949517043422,0.3254424841253969,0.9967031059752687,0.0032936616713317157
GRT,open,1863,1304,559,0.0005890395879003303,1.1731259074023404e-05,0.9964744248520111,0.0009150013842211212,5.4550676321547795e-05,0.9997414039125722,0.0005890395879003303,1.1731259074023404e-05,0.9964744248520111,0.0032669790605610594
DOT,open,1979,1385,594,0.00673047445234985,0.007971371510961904,0.9967420910504592,0.005328957662430551,0.00044376907892228516,0.9999966788615428,0.00673047445234985,0.007971371510961904,0.9967420910504592,0.0032545878110835647
NFT,open,1479,1035,444,5.622894719001565e-10,9.711057268944771e-18,0.9968144776215476,5.66571297295869e-10,7.14297498258822e-18,0.9999708880409839,5.622894719001565e-10,9.711057268944771e-18,0.9968144776215476,0.003156410419436262
QNT,open,2545,1781,764,0.15952818097443233,1.340045540037566,0.9968935722491062,0.08132973409311924,0.03973665324426918,0.9999927954564641,0.15952818097443233,1.340045540037566,0.9968935722491062,0.003099223207357893
GLM,open,1352,946,406,0.0006531726400832707,6.723755725838066e-06,0.9965202841024274,0.000808741534458385,7.243501588963225e-06,0.9993191988164066,0.0006531726400832707,6.723755725838066e-06,0.9965202841024274,0.0027989147139791948
FTT,open,2359,1651,708,0.002446228446081195,0.0008583997314238833,0.9974267948432282,0.009154512859575175,0.0007125804003814487,0.9999980912958225,0.002446228446081195,0.0008583997314238833,0.9974267948432282,0.0025712964525943516
XEC,open,1577,1103,474,5.345563299825215e-08,2.4415872942755295e-13,0.9974526423856975,4.112421828025647e-08,6.7881363031980324e-15,0.9999959841947423,5.345563299825215e-08,2.4415872942755295e-13,0.9974526423856975,0.002543341809044808
BTT,open,1467,1026,441,9.478495833577724e-10,1.4339710055739583e-16,0.9975238018256202,7.57849395418561e-10,3.413363925747346e-18,0.9999854724815079,9.478495833577724e-10,1.4339710055739583e-16,0.9975238018256202,0.00246167065588776
XDC,open,1962,1373,589,9.307257269468824e-05,1.3098991264619245e-06,0.9973714108668573,8.51358773012198e-05,2.2975747922230237e-07,0.9997583454709233,9.307257269468824e-05,1.3098991264619245e-06,0.9973714108668573,0.0023869346040660266
MANA,open,2110,1477,633,0.0005858849170023274,2.738393155633554e-05,0.9976510940942808,0.0006528763273386427,3.3467444481908047e-06,0.9999957235051949,0.0005858849170023274,2.738393155633554e-05,0.9976510940942808,0.0023446294109141785
CRV,open,1989,1392,597,0.001065423843999586,0.00010468230173559588,0.9978099267501025,0.000824699538539454,8.119878135025978e-06,0.9999947989793593,0.001065423843999586,0.00010468230173559588,0.9978099267501025,0.0021848722292567846
NEAR,open,1927,1348,579,0.005913061489911369,0.004453775582492284,0.997814978471918,0.003850234126911961,0.00034642741259148106,0.999976277553824,0.005913061489911369,0.004453775582492284,0.997814978471918,0.0021612990819059874
GNO,open,1486,1040,446,0.2520704360624219,3.5178500374746973,0.9978478306613351,0.331090259169005,0.719063329916397,0.999929302387978,0.2520704360624219,3.5178500374746973,0.9978478306613351,0.0020814717266428584
AXS,open,1907,1334,573,0.0065432489034620905,0.006258479551421191,0.9979625171315014,0.010813996649556068,0.0010714056989255902,0.9999990439235622,0.0065432489034620905,0.006258479551421191,0.9979625171315014,0.002036526792060789
AAVE,open,1932,1352,580,0.3057372291010321,8.688451196403154,0.9981569979577,0.07959248467497455,0.06144531620315868,0.9999956553117343,0.3057372291010321,8.688451196403154,0.9981569979577,0.0018386573540343232
DCR,open,3794,2655,1139,0.06047384928409281,0.05388490603799591,0.9976419912636201,0.2565217688476379,1.12076839866762,0.9994593552554812,0.06047384928409281,0.05388490603799591,0.9976419912636201,0.001817363991861165
AVAX,open,1949,1364,585,0.033710536191656135,0.10457922230886543,0.9981853954982308,0.0210146373693872,0.012468366054558542,0.9999825966563458,0.033710536191656135,0.10457922230886543,0.9981853954982308,0.0017972011581149916
XTZ,open,2760,1931,829,0.0013313564649692785,0.0001090764698394942,0.9982203511118669,0.0014537954495726583,2.0045681294211207e-05,0.9999916562010428,0.0013313564649692785,0.0001090764698394942,0.9982203511118669,0.0017713050891758897
BSV,open,2623,1836,787,0.07768091228320967,0.7475557269822439,0.9985264369896565,0.051282158431702855,0.030700014159613136,0.9999943615363827,0.07768091228320967,0.7475557269822439,0.9985264369896565,0.0014679245467261737
CHZ,open,2331,1631,700,0.0001090162783034793,1.4908618706478834e-06,0.9987498670090094,0.00012455153003828147,1.2094528800914974e-07,0.9999935110418108,0.0001090162783034793,1.4908618706478834e-06,0.9987498670090094,0.0012436440328014164
IOTA,open,3147,2202,945,0.0005050776811315367,5.666718375172681e-06,0.9987572862361919,0.000849900424915084,8.486349210048194e-06,0.9999825701899895,0.0005050776811315367,5.666718375172681e-06,0.9987572862361919,0.001225283953797618
LPT,open,2578,1804,774,0.016924953751010587,0.03451557117128565,0.9988207881978521,0.009078511539166811,0.0016910060744396293,0.9999861611732955,0.016924953751010587,0.03451557117128565,0.9988207881978521,0.0011653729754433906
RVN,open,2839,1987,852,3.117239193476767e-05,6.388278415246191e-08,0.9988584620753587,3.634319805722798e-05,1.0258728666577503e-08,0.9999938979282466,3.117239193476767e-05,6.388278415246191e-08,0.9988584620753587,0.0011354358528878894
CRO,open,2506,1754,752,0.00020779140516439246,1.9926637281331846e-06,0.9988887808374443,9.297595843093357e-05,2.3825190203135366e-07,0.999985756767903,0.00020779140516439246,1.9926637281331846e-06,0.9988887808374443,0.0010969759304587656
VET,open,2730,1910,820,4.0702429292175536e-05,1.1522404128426314e-07,0.9989059656726406,3.3495447514125444e-05,7.090246497738683e-09,0.999995973327899,4.0702429292175536e-05,1.1522404128426314e-07,0.9989059656726406,0.0010900076552584625
SOL,open,2115,1480,635,0.1385563458133836,1.3640179925937317,0.9989910420216686,0.02487352456894987,0.02039205526613915,0.9999938851742847,0.1385563458133836,1.3640179925937317,0.9989910420216686,0.0010028431526161175
BCH,open,3098,2168,930,0.3813958784545759,16.327684652026132,0.9990305743328833,0.15214831241200477,0.16973721312785994,0.9999990221634588,0.3813958784545759,16.327684652026132,0.9990305743328833,0.0009684478305754807
HBAR,open,2318,1622,696,0.0002049412402021281,4.2940974850177125e-06,0.9990575655733565,7.887666410490248e-05,3.6635923174599666e-08,0.9999967005187287,0.0002049412402021281,4.2940974850177125e-06,0.9990575655733565,0.0009391349453722331
QTUM,open,2982,2087,895,0.012521124573294988,0.0016188932312147975,0.9978587697497591,0.05086505327317448,0.08541416838160427,0.9987848945561667,0.012521124573294988,0.0016188932312147975,0.9978587697497591,0.0009261248064076355
DOGE,open,3494,2445,1049,0.00017801155663826684,4.798286717774703e-06,0.9991101416912175,3.0981895405589e-05,1.4892094189249248e-08,0.9999981407927306,0.00017801155663826684,4.798286717774703e-06,0.9991101416912175,0.0008879991015131594
AR,open,2048,1433,615,0.024549138681295168,0.09162409543040342,0.9991117113961103,0.013244617455181537,0.0016057238955833732,0.9999940492435366,0.024549138681295168,0.09162409543040342,0.9991117113961103,0.0008823378474263066
ATOM,open,2460,1722,738,0.007313991203844305,0.006144141433573449,0.9991680002220727,0.007072360258206768,0.000318511312636801,0.9999962442521687,0.007313991203844305,0.006144141433573449,0.9991680002220727,0.0008282440300959593
LINK,open,3038,2126,912,0.014056926284465612,0.015163042294988764,0.9992065247128651,0.005617109516793825,0.00021424576659637214,0.9999977839819788,0.014056926284465612,0.015163042294988764,0.9992065247128651,0.0007912592691137199
XRP,open,4018,2812,1206,0.0012803864859946667,0.0006308394448917546,0.9992445553801395,0.00017474910881977248,3.690936650411067e-07,0.999997300029636,0.0012803864859946667,0.0006308394448917546,0.9992445553801395,0.000752744649496595
TUSD,open,2606,1824,782,0.00013383525091254268,6.032971124062851e-07,0.9744099637512678,0.0001754396783973055,3.460703735650857e-07,0.9751178017110935,0.00013383525091254268,6.032971124062851e-07,0.9744099637512678,0.0007078379598257634
DASH,open,4299,3009,1290,0.05596345302056495,0.13520105795572793,0.9993016115711036,0.06147571675039192,0.0973788804813476,0.9999966496744965,0.05596345302056495,0.13520105795572793,0.9993016115711036,0.0006950381033928865
NEO,open,3094,2165,929,0.015423457697116193,0.011520474604454994,0.9993014241383721,0.01488565042047733,0.00373861027128611,0.9999944155908724,0.015423457697116193,0.011520474604454994,0.9993014241383721,0.0006929914525003467
ETC,open,3468,2427,1041,0.019435605036474343,0.021087008423953453,0.9993164331789062,0.007878015715586746,0.00044083857361354255,0.999998472356636,0.019435605036474343,0.021087008423953453,0.9993164331789062,0.0006820391777297985
BAT,open,3157,2209,948,0.00044442237228328095,2.6624270816322326e-06,0.9989665736779603,0.0014882333344483202,3.634099560028515e-05,0.9995599138077923,0.00044442237228328095,2.6624270816322326e-06,0.9989665736779603,0.0005933401298320318
THETA,open,2916,2041,875,0.001652049474915711,0.0002580002022045953,0.9994359273849875,0.0014250958300166161,1.72256157697692e-05,0.9999975889684269,0.001652049474915711,0.0002580002022045953,0.9994359273849875,0.000561661583439399
SUN,open,1350,944,406,5.8461892851186324e-05,5.425114953376587e-09,0.9993444521846523,2.672467992479769e-05,4.497590050608429e-09,0.9998739277536776,5.8461892851186324e-05,5.425114953376587e-09,0.9993444521846523,0.0005294755690252728
TFUEL,open,2495,1746,749,0.00010956616941431594,3.2653650912296457e-07,0.9994920427479879,7.721323909910889e-05,8.075413431429931e-08,0.9999945699186705,0.00010956616941431594,3.2653650912296457e-07,0.9994920427479879,0.0005025271706826651
FIL,open,2893,2025,868,0.005206767940282138,0.001849039896611503,0.9995462357444156,0.005512863352088724,0.0008642390282846157,0.9999989850246547,0.005206767940282138,0.001849039896611503,0.9995462357444156,0.00045274928023908423
POL,open,2320,1624,696,0.000990971448229339,3.320407158715594e-05,0.999552706127594,0.00045540145940113294,3.307450707143585e-06,0.9999919406767803,0.000990971448229339,3.320407158715594e-05,0.999552706127594,0.0004392345491863736
TEL,open,2922,2045,877,1.533064734085187e-05,1.4952815605039974e-09,0.9995983916967016,6.126374373616051e-06,1.9951700270282633e-09,0.9999613233140114,1.533064734085187e-05,1.4952815605039974e-09,0.9995983916967016,0.00036293161730982515
LTC,open,4473,3131,1342,0.04225489686162622,0.09882642835616828,0.999705611635527,0.02373529958330675,0.005186259822306668,0.9999988855199405,0.04225489686162622,0.09882642835616828,0.999705611635527,0.0002932738844135807
XMR,open,4013,2809,1204,0.23044744057388677,2.4790985503125618,0.9997258238208462,0.052863404795118356,0.03343035565382999,0.9999964318928662,0.23044744057388677,2.4790985503125618,0.9997258238208462,0.0002706080720200621
